bluetit.jpg,bluetit_thumb.jpg,Bluetit
heron.jpg,heron_thumb.jpg,Heron
mandarin-duck.jpg,mandarin-duck_thumb.jpg,Mandarin Duck
robin.jpg,robin_thumb.jpg,Robin
